bubble,10,6.66e-07
bubble,10,6.67e-07
bubble,10,4.59e-07
bubble,10,4.16e-07
bubble,10,3.75e-07
bubble,10,4.16e-07
bubble,10,3.33e-07
bubble,10,3.33e-07
bubble,10,3.75e-07
bubble,10,3.75e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,4.17e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,3.75e-07
bubble,10,2.91e-07
bubble,10,3.33e-07
bubble,10,3.75e-07
bubble,10,2.92e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,3.33e-07
bubble,10,3.33e-07
bubble,10,5e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,3.34e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,3.34e-07
bubble,10,3.33e-07
bubble,10,3.33e-07
bubble,10,3.34e-07
bubble,10,4.16e-07
bubble,10,3.33e-07
bubble,10,3.75e-07
bubble,10,3.75e-07
bubble,10,3.75e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,3.33e-07
bubble,10,3.75e-07
bubble,10,3.33e-07
bubble,10,3.33e-07
bubble,10,3.33e-07
insertion,10,6.67e-07
insertion,10,5.84e-07
insertion,10,4.59e-07
insertion,10,4.59e-07
insertion,10,5e-07
insertion,10,4.59e-07
insertion,10,5e-07
insertion,10,4.58e-07
insertion,10,4.17e-07
insertion,10,5e-07
insertion,10,4.58e-07
insertion,10,5e-07
insertion,10,5e-07
insertion,10,4.17e-07
insertion,10,4.58e-07
insertion,10,4.17e-07
insertion,10,4.58e-07
insertion,10,4.17e-07
insertion,10,4.58e-07
insertion,10,4.58e-07
insertion,10,4.17e-07
insertion,10,4.58e-07
insertion,10,4.17e-07
insertion,10,5e-07
insertion,10,4.17e-07
insertion,10,4.58e-07
insertion,10,5e-07
insertion,10,4.58e-07
insertion,10,4.58e-07
insertion,10,4.58e-07
insertion,10,4.59e-07
insertion,10,5.83e-07
insertion,10,4.17e-07
insertion,10,4.17e-07
insertion,10,4.58e-07
insertion,10,4.17e-07
insertion,10,4.58e-07
insertion,10,4.58e-07
insertion,10,4.58e-07
insertion,10,5e-07
insertion,10,4.59e-07
insertion,10,5e-07
insertion,10,4.17e-07
insertion,10,4.58e-07
insertion,10,5.84e-07
insertion,10,4.16e-07
insertion,10,4.59e-07
insertion,10,5.83e-07
insertion,10,4.16e-07
insertion,10,5.42e-07
selection,10,1.917e-06
selection,10,1.625e-06
selection,10,1.625e-06
selection,10,1.459e-06
selection,10,1.5e-06
selection,10,1.5e-06
selection,10,1.5e-06
selection,10,1.5e-06
selection,10,1.5e-06
selection,10,1.5e-06
